Date,Anomaly
200609,0.81
200610,1.02
200611,1.23
200612,0.92
200701,0.78
200702,0.86
200703,0.79
200704,0.76
200705,1.11
200706,1.35
200707,1.37
200708,1.40
200709,1.19
200710,1.05
200711,0.99
200712,0.60
200801,0.98
200802,0.60
200803,0.91
200804,0.57
200805,1.06
200806,0.93
200807,1.11
200808,1.32
200809,1.08
200810,1.47
200811,1.16
200812,0.70
200901,0.86
200902,0.26
200903,0.77
200904,0.70
200905,1.14
200906,1.29
200907,1.11
200908,0.94
200909,0.90
200910,0.91
200911,0.90
200912,1.11
201001,1.15
201002,1.26
201003,1.31
201004,1.22
201005,0.81
201006,0.94
201007,0.99
201008,1.13
201009,0.77
201010,1.17
201011,1.01
201012,0.84
201101,0.65
201102,0.63
201103,0.59
201104,0.72
201105,0.34
201106,0.74
201107,0.55
201108,0.89
201109,0.21
201110,0.60
201111,0.38
201112,0.00
201201,0.59
201202,-0.28
201203,0.51
201204,0.32
201205,0.76
201206,1.01
201207,0.99
201208,0.83
201209,1.09
201210,1.38
201211,1.06
201212,0.70
201301,1.16
201302,1.16
201303,1.04
201304,1.31
201305,0.90
201306,1.17
201307,0.83
201308,0.78
201309,0.62
201310,0.59
201311,0.69
201312,0.50
201401,0.62
201402,0.84
201403,0.67
201404,0.97
201405,1.31
201406,1.27
201407,1.12
201408,1.08
201409,0.86
201410,1.02
201411,0.70
201412,0.57
201501,0.50
201502,0.63
201503,0.82
201504,1.09
201505,1.44
201506,0.92
201507,1.16
201508,1.05
201509,0.80
201510,1.33
201511,1.42
201512,1.17
201601,1.35
201602,0.70
201603,1.52
201604,1.01
201605,1.46
201606,1.37
201607,1.30
201608,1.45
201609,1.36
201610,1.81
201611,1.72
201612,0.94
201701,1.11
201702,1.05
201703,1.01
201704,1.02
201705,1.45
201706,1.32
201707,1.36
201708,1.42
201709,1.29
201710,1.62
201711,1.54
201712,0.73
201801,1.23
201802,0.69
201803,0.84
201804,0.88
201805,0.93
201806,1.01
201807,1.45
201808,1.50
201809,1.00
201810,0.93
201811,1.19
201812,1.27
201901,1.60
201902,1.25
201903,1.05
201904,1.52
201905,1.50
201906,1.34
201907,1.39
201908,1.82
201909,1.36
201910,1.40
201911,1.75
201912,1.65
202001,1.86
202002,1.61
202003,1.35
202004,1.40
202005,1.34
202006,1.16
202007,1.13
202008,1.14
202009,0.61
202010,1.16
202011,1.14
202012,0.86
202101,0.91
202102,0.91
202103,0.60
202104,0.95
202105,1.14
202106,1.85
202107,1.82
202108,1.73
202109,1.52
202110,1.68
202111,1.49
202112,1.03
202201,0.86
202202,0.68
202203,0.90
202204,0.78
202205,1.17
202206,0.97
202207,1.02
202208,0.96
202209,0.93
202210,1.21
202211,1.13
202212,0.60
202301,0.95
202302,0.96
202303,1.31
202304,1.42
202305,1.90
202306,1.53
202307,1.71
202308,1.76
202309,1.73
202310,2.08
202311,1.92
202312,1.84
202401,1.82
202402,1.99
202403,1.96
202404,2.17
202405,2.19
202406,1.74
202407,1.80
202408,0.91
202409,1.09
202410,1.50
202411,1.24
202412,1.27
